series,t_seconds,value
spillover,7579.077,0.992324
spillover,7589.737,0.992324
spillover,7595.880,0.992336
spillover,7604.789,0.992330
spillover,7610.011,0.992342
spillover,7616.256,0.992348
spillover,7618.716,0.992331
spillover,7627.902,0.992307
spillover,7632.641,0.992311
spillover,7638.960,0.992309
spillover,7643.139,0.992323
spillover,7650.356,0.992332
spillover,7657.641,0.992332
spillover,7668.154,0.992356
spillover,7681.632,0.992377
spillover,7690.674,0.992377
spillover,7693.296,0.992365
spillover,7699.064,0.992365
spillover,7702.208,0.992378
spillover,7708.354,0.992373
spillover,7724.481,0.992389
spillover,7727.646,0.992363
spillover,7735.497,0.992347
spillover,7744.783,0.992331
spillover,7751.493,0.992316
spillover,7757.038,0.992321
spillover,7764.603,0.992295
spillover,7774.247,0.992289
spillover,7785.220,0.992277
spillover,7790.848,0.992330
spillover,7796.984,0.992324
spillover,7805.326,0.992324
spillover,7813.874,0.992336
spillover,7821.996,0.992330
spillover,7828.135,0.992342
spillover,7835.896,0.992348
spillover,7839.572,0.992331
spillover,7848.818,0.992337
spillover,7855.004,0.992311
spillover,7868.662,0.992318
spillover,7873.688,0.992331
spillover,7881.166,0.992331
spillover,7888.674,0.992342
spillover,7899.187,0.992354
spillover,7911.151,0.992375
spillover,7915.648,0.992382
spillover,7918.611,0.992365
spillover,7925.555,0.992358
spillover,7929.831,0.992378
spillover,7936.659,0.992373
spillover,7947.213,0.992384
spillover,7950.335,0.992363
spillover,7954.997,0.992361
spillover,7962.677,0.992337
spillover,7973.489,0.992323
spillover,7979.957,0.992321
spillover,7989.183,0.992316
spillover,7998.018,0.992289
spillover,8004.967,0.992295
spillover,8007.171,0.992323
spillover,8014.556,0.992326
spillover,8026.061,0.992324
spillover,8032.288,0.992326
spillover,8038.862,0.992326
spillover,8046.024,0.992331
spillover,8051.735,0.992347
spillover,8055.142,0.992332
spillover,8064.052,0.992337
spillover,8072.353,0.992311
spillover,8081.359,0.992311
spillover,8085.596,0.992323
spillover,8093.225,0.992331
spillover,8101.090,0.992342
spillover,8108.352,0.992358
spillover,8117.447,0.992377
spillover,8124.552,0.992377
spillover,8130.101,0.992363
spillover,8136.727,0.992358
spillover,8139.463,0.992370
spillover,8145.308,0.992379
spillover,8160.826,0.992384
spillover,8165.047,0.992363
spillover,8174.336,0.992347
spillover,8179.866,0.992331
spillover,8187.167,0.992316
spillover,8191.543,0.992321
spillover,8199.934,0.992295
spillover,8206.814,0.992289
spillover,8215.478,0.992295
spillover,8226.347,0.992295
spillover,8236.452,0.992283
spillover,8245.579,0.992295
spillover,8251.752,0.992295
spillover,8258.518,0.992301
spillover,8266.196,0.992318
spillover,8268.959,0.992301
spillover,8276.526,0.992307
spillover,8280.492,0.992311
spillover,8289.545,0.992311
spillover,8292.601,0.992323
spillover,8300.474,0.992332
spillover,8308.005,0.992332
spillover,8314.253,0.992356
spillover,8321.929,0.992361
spillover,8329.894,0.992378
spillover,8334.696,0.992365
spillover,8341.547,0.992358
spillover,8344.732,0.992370
spillover,8352.152,0.992379
spillover,8365.122,0.992384
spillover,8368.228,0.992363
spillover,8376.804,0.992347
spillover,8386.406,0.992331
spillover,8394.804,0.992324
spillover,8399.508,0.992321
spillover,8409.344,0.992295
spillover,8416.810,0.992289
spillover,8428.943,0.992295
spillover,8432.587,0.992330
spillover,8438.618,0.992324
spillover,8446.517,0.992324
spillover,8452.779,0.992326
spillover,8459.796,0.992330
spillover,8465.357,0.992331
spillover,8471.603,0.992347
spillover,8481.126,0.992352
spillover,8489.584,0.992352
spillover,8496.124,0.992321
spillover,8499.417,0.992337
spillover,8511.849,0.992347
spillover,8521.165,0.992359
spillover,8528.757,0.992377
spillover,8537.447,0.992377
spillover,8543.068,0.992377
spillover,8553.011,0.992371
spillover,8556.922,0.992395
spillover,8564.389,0.992389
spillover,8576.445,0.992401
spillover,8579.339,0.992373
spillover,8589.933,0.992359
spillover,8598.896,0.992342
spillover,8608.713,0.992324
spillover,8614.009,0.992324
spillover,8622.040,0.992295
spillover,8628.481,0.992289
spillover,8636.016,0.992295
spillover,8639.102,0.992311
spillover,8648.142,0.992326
spillover,8656.642,0.992316
spillover,8662.786,0.992326
spillover,8671.182,0.992326
spillover,8679.269,0.992331
spillover,8685.114,0.992347
spillover,8687.342,0.992332
spillover,8699.403,0.992307
spillover,8704.667,0.992311
spillover,8711.219,0.992311
spillover,8716.341,0.992323
spillover,8723.357,0.992331
spillover,8733.474,0.992342
spillover,8742.918,0.992358
spillover,8753.612,0.992377
spillover,8759.832,0.992377
spillover,8763.965,0.992363
spillover,8770.291,0.992358
spillover,8772.839,0.992378
spillover,8779.611,0.992373
spillover,8792.812,0.992384
spillover,8798.258,0.992363
spillover,8810.123,0.992347
spillover,8819.522,0.992331
spillover,8827.118,0.992324
spillover,8833.997,0.992302
spillover,8844.520,0.992282
spillover,8855.196,0.992268
spillover,8864.720,0.992295
spillover,8866.869,0.992330
spillover,8874.551,0.992324
spillover,8882.973,0.992324
spillover,8887.388,0.992336
spillover,8893.390,0.992326
spillover,8900.456,0.992331
spillover,8907.315,0.992347
spillover,8911.050,0.992332
spillover,8916.979,0.992337
spillover,8925.587,0.992337
spillover,8934.660,0.992311
spillover,8938.342,0.992323
spillover,8944.467,0.992332
spillover,8952.474,0.992332
spillover,8961.078,0.992358
spillover,8973.812,0.992377
spillover,8981.364,0.992377
spillover,8984.613,0.992363
spillover,8992.002,0.992358
spillover,8998.770,0.992371
spillover,9006.161,0.992377
spillover,9024.452,0.992375
spillover,9029.378,0.992348
spillover,9039.593,0.992342
spillover,9050.608,0.992335
spillover,9057.848,0.992328
spillover,9063.710,0.992302
spillover,9071.157,0.992282
spillover,9080.371,0.992289
spillover,9090.971,0.992295
spillover,9103.704,0.992288
spillover,9112.731,0.992288
spillover,9119.630,0.992302
spillover,9129.779,0.992295
spillover,9136.179,0.992308
spillover,9142.235,0.992315
spillover,9145.905,0.992301
spillover,9153.076,0.992307
spillover,9158.660,0.992311
spillover,9165.948,0.992311
spillover,9168.440,0.992323
spillover,9175.093,0.992332
spillover,9181.754,0.992332
spillover,9189.189,0.992346
spillover,9197.775,0.992361
spillover,9204.996,0.992361
spillover,9208.777,0.992365
spillover,9215.849,0.992356
spillover,9228.035,0.992368
spillover,9238.164,0.992371
spillover,9242.193,0.992348
spillover,9251.139,0.992330
spillover,9258.425,0.992313
spillover,9265.613,0.992295
spillover,9269.926,0.992301
spillover,9277.799,0.992295
spillover,9284.449,0.992300
spillover,9292.546,0.992295
spillover,9296.028,0.992323
spillover,9301.761,0.992309
spillover,9308.799,0.992318
spillover,9313.022,0.992318
spillover,9318.895,0.992318
spillover,9325.860,0.992328
spillover,9330.764,0.992337
spillover,9332.992,0.992325
spillover,9339.876,0.992338
spillover,9345.297,0.992338
spillover,9351.321,0.992334
spillover,9354.188,0.992342
spillover,9361.666,0.992322
spillover,9368.897,0.992333
spillover,9375.900,0.992346
spillover,9384.908,0.992359
spillover,9391.771,0.992361
spillover,9396.413,0.992365
spillover,9407.744,0.992358
spillover,9412.557,0.992378
spillover,9420.646,0.992373
spillover,9428.869,0.992384
spillover,9432.014,0.992363
spillover,9440.253,0.992347
spillover,9447.514,0.992331
spillover,9455.667,0.992316
spillover,9468.494,0.992318
spillover,9480.757,0.992288
spillover,9490.554,0.992275
spillover,9494.248,0.992335
spillover,9501.746,0.992328
spillover,9513.885,0.992328
spillover,9520.386,0.992342
spillover,9527.907,0.992330
spillover,9535.644,0.992342
spillover,9542.808,0.992348
spillover,9545.062,0.992331
spillover,9553.973,0.992337
spillover,9558.976,0.992311
spillover,9566.056,0.992311
spillover,9568.308,0.992323
spillover,9575.579,0.992332
spillover,9586.639,0.992332
spillover,9594.998,0.992356
spillover,9609.761,0.992377
spillover,9619.092,0.992382
spillover,9623.653,0.992365
spillover,9630.465,0.992355
spillover,9634.969,0.992371
spillover,9642.854,0.992377
spillover,9653.809,0.992389
spillover,9658.421,0.992348
spillover,9666.410,0.992347
spillover,9671.936,0.992331
spillover,9681.317,0.992316
spillover,9684.857,0.992321
spillover,9694.662,0.992316
spillover,9702.155,0.992300
spillover,9708.459,0.992295
spillover,9710.934,0.992323
spillover,9719.696,0.992326
spillover,9727.985,0.992316
spillover,9734.886,0.992326
spillover,9741.141,0.992318
spillover,9747.185,0.992331
spillover,9754.728,0.992347
spillover,9758.469,0.992332
spillover,9766.865,0.992337
spillover,9774.951,0.992311
spillover,9781.221,0.992311
spillover,9784.201,0.992323
spillover,9794.135,0.992332
spillover,9804.206,0.992342
spillover,9811.097,0.992358
spillover,9819.478,0.992377
spillover,9826.790,0.992378
spillover,9829.172,0.992363
spillover,9835.775,0.992358
spillover,9839.979,0.992370
spillover,9846.144,0.992373
spillover,9856.856,0.992384
spillover,9862.061,0.992361
spillover,9870.199,0.992361
spillover,9876.605,0.992337
spillover,9885.789,0.992323
spillover,9891.562,0.992321
spillover,9899.523,0.992316
spillover,9905.613,0.992300
spillover,9914.112,0.992295
spillover,9927.213,0.992295
spillover,9937.356,0.992288
spillover,9945.174,0.992295
spillover,9953.427,0.992295
spillover,9960.309,0.992308
spillover,9966.156,0.992315
spillover,9969.675,0.992301
spillover,9977.804,0.992307
spillover,9982.824,0.992311
spillover,9990.866,0.992311
spillover,9993.929,0.992323
spillover,9999.368,0.992332
spillover,10011.700,0.992332
spillover,10020.755,0.992358
spillover,10031.639,0.992377
spillover,10038.734,0.992377
spillover,10043.169,0.992365
spillover,10050.612,0.992358
spillover,10054.607,0.992371
spillover,10063.253,0.992377
spillover,10078.407,0.992389
spillover,10081.435,0.992348
spillover,10096.794,0.992342
spillover,10106.825,0.992335
spillover,10117.686,0.992303
spillover,10124.123,0.992287
spillover,10132.737,0.992282
spillover,10142.290,0.992287
spillover,10153.729,0.992295
spillover,10156.902,0.992328
spillover,10163.924,0.992324
spillover,10174.146,0.992324
spillover,10181.096,0.992336
spillover,10191.308,0.992330
spillover,10200.014,0.992342
spillover,10205.381,0.992348
spillover,10216.192,0.992354
spillover,10226.636,0.992328
spillover,10237.596,0.992335
spillover,10241.484,0.992349
spillover,10251.420,0.992362
spillover,10261.178,0.992362
spillover,10267.801,0.992375
spillover,10276.098,0.992377
spillover,10282.575,0.992377
spillover,10285.721,0.992363
spillover,10291.865,0.992358
spillover,10295.260,0.992370
spillover,10302.605,0.992373
spillover,10316.320,0.992384
spillover,10319.925,0.992361
spillover,10327.766,0.992361
spillover,10334.463,0.992337
spillover,10343.782,0.992316
spillover,10350.852,0.992321
spillover,10357.246,0.992295
spillover,10365.807,0.992289
spillover,10374.198,0.992295
spillover,10377.885,0.992311
spillover,10384.952,0.992326
spillover,10399.133,0.992324
spillover,10405.087,0.992336
spillover,10412.878,0.992330
spillover,10418.841,0.992342
spillover,10425.477,0.992347
spillover,10427.999,0.992331
spillover,10435.431,0.992337
spillover,10440.654,0.992311
spillover,10448.679,0.992311
spillover,10454.120,0.992323
spillover,10460.008,0.992332
spillover,10468.358,0.992332
spillover,10478.640,0.992356
spillover,10490.296,0.992377
spillover,10497.382,0.992377
spillover,10501.171,0.992365
spillover,10509.566,0.992365
spillover,10512.511,0.992378
spillover,10520.542,0.992377
spillover,10557.061,0.992373
spillover,10561.074,0.992334
spillover,10571.765,0.992361
spillover,10578.074,0.992314
spillover,10584.139,0.992286
spillover,10587.534,0.992287
spillover,10594.661,0.992282
spillover,10602.558,0.992289
spillover,10607.564,0.992295
spillover,10611.402,0.992323
spillover,10618.222,0.992309
spillover,10629.225,0.992318
spillover,10636.285,0.992318
spillover,10644.326,0.992326
spillover,10650.727,0.992331
spillover,10656.513,0.992347
spillover,10658.745,0.992332
spillover,10666.239,0.992337
spillover,10671.771,0.992311
spillover,10681.135,0.992311
spillover,10684.285,0.992323
spillover,10691.463,0.992332
spillover,10702.895,0.992332
spillover,10711.549,0.992358
spillover,10720.104,0.992377
spillover,10726.863,0.992377
spillover,10730.049,0.992363
spillover,10736.794,0.992358
spillover,10741.095,0.992370
spillover,10751.583,0.992377
spillover,10762.803,0.992384
spillover,10766.658,0.992363
spillover,10780.417,0.992342
spillover,10788.812,0.992324
spillover,10799.208,0.992328
spillover,10803.867,0.992302
spillover,10810.677,0.992295
spillover,10821.276,0.992289
spillover,10828.580,0.992295
spillover,10831.707,0.992330
spillover,10839.825,0.992326
spillover,10849.729,0.992324
spillover,10855.374,0.992326
spillover,10862.413,0.992326
spillover,10869.197,0.992331
spillover,10875.028,0.992347
spillover,10877.381,0.992332
spillover,10885.375,0.992337
spillover,10889.857,0.992337
spillover,10898.280,0.992309
spillover,10902.387,0.992323
spillover,10910.153,0.992332
spillover,10919.161,0.992332
spillover,10925.475,0.992356
spillover,10934.630,0.992361
spillover,10942.866,0.992378
spillover,10946.309,0.992363
spillover,10953.669,0.992358
spillover,10957.772,0.992370
spillover,10963.301,0.992373
spillover,10974.565,0.992384
spillover,10980.200,0.992363
spillover,10986.919,0.992347
spillover,10996.798,0.992331
spillover,11003.049,0.992316
spillover,11008.179,0.992321
spillover,11014.674,0.992316
spillover,11020.954,0.992300
spillover,11028.847,0.992295
spillover,11032.215,0.992323
spillover,11039.796,0.992309
spillover,11049.401,0.992316
spillover,11054.233,0.992318
spillover,11060.276,0.992318
spillover,11066.483,0.992328
spillover,11072.321,0.992337
spillover,11075.532,0.992332
spillover,11084.330,0.992337
spillover,11089.868,0.992337
spillover,11096.934,0.992309
spillover,11100.210,0.992323
spillover,11106.681,0.992325
spillover,11117.699,0.992332
spillover,11127.074,0.992358
spillover,11137.076,0.992377
spillover,11143.600,0.992378
spillover,11148.280,0.992363
spillover,11157.554,0.992365
spillover,11160.216,0.992371
spillover,11167.284,0.992377
spillover,11178.223,0.992389
spillover,11181.574,0.992363
spillover,11191.963,0.992347
spillover,11198.311,0.992331
spillover,11204.798,0.992316
spillover,11211.183,0.992321
spillover,11221.044,0.992295
spillover,11229.012,0.992289
spillover,11237.505,0.992295
spillover,11239.886,0.992311
spillover,11248.206,0.992326
spillover,11257.189,0.992316
spillover,11262.501,0.992326
spillover,11268.798,0.992326
spillover,11275.110,0.992331
spillover,11283.098,0.992347
spillover,11286.684,0.992332
spillover,11294.259,0.992337
spillover,11297.535,0.992337
spillover,11307.070,0.992309
spillover,11312.177,0.992323
spillover,11320.373,0.992332
spillover,11330.684,0.992342
spillover,11340.765,0.992358
spillover,11350.605,0.992377
spillover,11356.972,0.992377
spillover,11360.205,0.992365
spillover,11366.836,0.992358
spillover,11369.523,0.992378
spillover,11376.647,0.992373
spillover,11391.222,0.992389
spillover,11395.840,0.992363
spillover,11404.636,0.992347
spillover,11410.176,0.992337
spillover,11417.729,0.992316
spillover,11422.788,0.992321
spillover,11429.606,0.992295
spillover,11437.876,0.992289
spillover,11444.808,0.992295
spillover,11447.961,0.992323
spillover,11455.966,0.992326
spillover,11465.808,0.992316
spillover,11472.213,0.992326
spillover,11477.694,0.992318
spillover,11483.230,0.992331
spillover,11491.480,0.992347
spillover,11495.577,0.992332
spillover,11504.283,0.992337
spillover,11509.240,0.992311
spillover,11519.401,0.992311
spillover,11523.801,0.992323
spillover,11530.779,0.992332
spillover,11538.052,0.992342
spillover,11549.290,0.992358
spillover,11558.735,0.992377
spillover,11567.158,0.992377
spillover,11571.151,0.992365
spillover,11579.026,0.992358
spillover,11582.954,0.992378
spillover,11590.704,0.992373
spillover,11605.453,0.992389
spillover,11608.725,0.992363
spillover,11624.086,0.992342
spillover,11631.688,0.992335
spillover,11639.408,0.992328
spillover,11646.103,0.992302
spillover,11657.369,0.992282
spillover,11663.077,0.992289
spillover,11671.193,0.992295
spillover,11674.399,0.992330
spillover,11683.485,0.992326
spillover,11697.613,0.992324
spillover,11703.243,0.992336
spillover,11712.022,0.992330
spillover,11720.472,0.992342
spillover,11733.467,0.992349
spillover,11735.871,0.992295
spillover,11744.255,0.992308
spillover,11748.479,0.992313
spillover,11754.575,0.992311
spillover,11758.462,0.992331
spillover,11765.088,0.992331
spillover,11774.951,0.992342
spillover,11786.442,0.992358
spillover,11801.113,0.992377
spillover,11806.824,0.992377
spillover,11809.608,0.992365
spillover,11818.035,0.992365
spillover,11820.903,0.992371
spillover,11827.621,0.992377
spillover,11837.050,0.992389
spillover,11842.296,0.992363
spillover,11851.971,0.992347
spillover,11858.072,0.992337
spillover,11865.896,0.992323
spillover,11871.133,0.992321
spillover,11880.697,0.992316
spillover,11890.236,0.992289
spillover,11899.601,0.992277
spillover,11904.175,0.992330
spillover,11910.236,0.992326
spillover,11920.537,0.992324
spillover,11925.863,0.992326
spillover,11932.312,0.992330
spillover,11937.715,0.992331
spillover,11946.633,0.992347
spillover,11950.051,0.992332
spillover,11957.435,0.992337
spillover,11966.220,0.992311
spillover,11971.939,0.992311
spillover,11975.014,0.992323
spillover,11981.005,0.992332
spillover,11987.528,0.992332
spillover,11999.272,0.992358
spillover,12011.549,0.992377
spillover,12019.137,0.992377
spillover,12023.569,0.992363
spillover,12030.789,0.992358
spillover,12035.887,0.992371
spillover,12042.165,0.992377
spillover,12052.614,0.992389
spillover,12055.499,0.992363
spillover,12064.818,0.992347
spillover,12070.918,0.992337
spillover,12079.033,0.992323
spillover,12085.604,0.992321
spillover,12094.525,0.992316
spillover,12105.658,0.992289
spillover,12114.665,0.992277
spillover,12117.896,0.992330
spillover,12125.731,0.992324
spillover,12135.679,0.992324
spillover,12142.804,0.992336
spillover,12149.094,0.992330
spillover,12157.917,0.992342
spillover,12163.812,0.992347
spillover,12167.666,0.992331
spillover,12177.555,0.992337
spillover,12185.347,0.992311
spillover,12192.598,0.992311
spillover,12195.481,0.992323
spillover,12201.213,0.992332
spillover,12208.600,0.992332
spillover,12216.233,0.992356
spillover,12229.412,0.992377
spillover,12235.811,0.992378
spillover,12247.785,0.992371
spillover,12253.442,0.992395
spillover,12262.397,0.992395
spillover,12280.149,0.992397
spillover,12283.237,0.992362
spillover,12292.210,0.992355
spillover,12300.855,0.992335
spillover,12307.566,0.992324
spillover,12310.730,0.992324
spillover,12319.080,0.992295
spillover,12326.909,0.992289
spillover,12335.769,0.992295
spillover,12338.842,0.992323
spillover,12349.580,0.992326
spillover,12358.298,0.992316
spillover,12364.749,0.992326
spillover,12373.040,0.992330
spillover,12377.893,0.992331
spillover,12383.384,0.992347
spillover,12385.984,0.992332
spillover,12394.551,0.992337
spillover,12398.950,0.992311
spillover,12408.530,0.992309
spillover,12411.676,0.992323
spillover,12420.810,0.992332
spillover,12431.614,0.992332
spillover,12441.162,0.992358
spillover,12451.314,0.992377
spillover,12457.914,0.992377
spillover,12460.994,0.992365
spillover,12467.249,0.992358
spillover,12471.484,0.992378
spillover,12483.327,0.992377
spillover,12495.308,0.992389
spillover,12500.326,0.992363
spillover,12508.928,0.992347
spillover,12516.160,0.992331
spillover,12523.776,0.992324
spillover,12529.288,0.992324
spillover,12537.601,0.992295
spillover,12546.654,0.992289
spillover,12554.806,0.992295
spillover,12560.333,0.992330
spillover,12566.894,0.992326
spillover,12575.417,0.992316
spillover,12581.425,0.992326
spillover,12586.783,0.992326
spillover,12591.256,0.992331
spillover,12599.451,0.992347
spillover,12604.465,0.992332
spillover,12614.575,0.992337
spillover,12621.653,0.992311
spillover,12629.773,0.992311
spillover,12633.549,0.992323
spillover,12641.843,0.992331
spillover,12654.421,0.992342
spillover,12664.986,0.992375
spillover,12673.994,0.992377
spillover,12679.287,0.992377
spillover,12683.495,0.992365
spillover,12690.259,0.992365
spillover,12694.112,0.992371
spillover,12703.079,0.992377
spillover,12717.088,0.992389
spillover,12719.447,0.992363
spillover,12732.359,0.992347
spillover,12739.246,0.992331
spillover,12747.459,0.992324
spillover,12754.554,0.992302
spillover,12760.113,0.992295
spillover,12768.712,0.992289
spillover,12777.832,0.992277
spillover,12781.823,0.992330
spillover,12786.816,0.992326
spillover,12801.486,0.992324
spillover,12807.014,0.992326
spillover,12812.833,0.992326
spillover,12819.098,0.992331
spillover,12825.196,0.992347
spillover,12827.433,0.992332
spillover,12835.294,0.992337
spillover,12841.831,0.992311
spillover,12850.577,0.992311
spillover,12853.188,0.992323
spillover,12860.262,0.992325
spillover,12866.506,0.992333
spillover,12873.206,0.992356
spillover,12880.116,0.992361
spillover,12886.559,0.992361
spillover,12889.933,0.992365
spillover,12897.268,0.992356
spillover,12900.096,0.992367
spillover,12908.902,0.992372
spillover,12921.504,0.992384
spillover,12926.245,0.992361
spillover,12934.443,0.992347
spillover,12941.774,0.992331
spillover,12950.785,0.992324
spillover,12955.388,0.992321
spillover,12962.170,0.992295
spillover,12970.681,0.992289
spillover,12978.841,0.992295
spillover,12982.702,0.992311
spillover,12992.313,0.992326
spillover,13002.369,0.992324
spillover,13010.175,0.992326
spillover,13016.913,0.992330
spillover,13024.944,0.992342
spillover,13030.466,0.992347
spillover,13032.761,0.992331
spillover,13039.380,0.992337
spillover,13044.678,0.992311
spillover,13051.979,0.992309
spillover,13056.563,0.992323
spillover,13063.730,0.992332
spillover,13073.849,0.992332
spillover,13082.237,0.992356
spillover,13090.705,0.992358
spillover,13096.703,0.992378
spillover,13099.541,0.992363
spillover,13106.032,0.992358
spillover,13109.606,0.992370
spillover,13117.388,0.992373
spillover,13127.849,0.992384
spillover,13132.313,0.992361
spillover,13141.043,0.992361
spillover,13147.250,0.992337
spillover,13159.357,0.992316
spillover,13165.620,0.992321
spillover,13177.029,0.992295
spillover,13186.565,0.992289
spillover,13196.130,0.992295
spillover,13198.796,0.992330
spillover,13207.908,0.992335
spillover,13218.354,0.992324
spillover,13229.071,0.992342
spillover,13233.819,0.992330
spillover,13238.631,0.992342
spillover,13244.864,0.992347
spillover,13247.166,0.992331
spillover,13255.014,0.992337
spillover,13259.008,0.992311
spillover,13265.560,0.992309
spillover,13269.757,0.992323
spillover,13277.272,0.992325
spillover,13284.813,0.992333
spillover,13292.863,0.992346
spillover,13304.722,0.992361
spillover,13316.659,0.992377
spillover,13321.907,0.992365
spillover,13328.748,0.992365
spillover,13332.511,0.992371
spillover,13342.450,0.992377
spillover,13355.758,0.992375
spillover,13360.128,0.992348
spillover,13369.763,0.992342
spillover,13375.684,0.992331
spillover,13387.501,0.992324
spillover,13391.260,0.992324
spillover,13401.242,0.992295
spillover,13410.561,0.992289
spillover,13420.494,0.992295
spillover,13430.732,0.992288
spillover,13441.381,0.992288
spillover,13449.334,0.992302
spillover,13456.831,0.992295
spillover,13463.494,0.992308
spillover,13468.723,0.992318
spillover,13470.977,0.992301
spillover,13478.148,0.992311
spillover,13482.263,0.992311
spillover,13492.786,0.992311
spillover,13495.652,0.992323
spillover,13503.384,0.992332
spillover,13510.054,0.992332
spillover,13517.668,0.992356
spillover,13529.975,0.992358
spillover,13534.975,0.992378
spillover,13539.489,0.992363
spillover,13550.438,0.992358
spillover,13563.268,0.992359
spillover,13573.684,0.992375
spillover,13577.780,0.992328
spillover,13588.429,0.992330
spillover,13595.576,0.992302
spillover,13605.018,0.992302
spillover,13610.881,0.992302
spillover,13621.813,0.992295
spillover,13632.372,0.992289
spillover,13637.786,0.992295
spillover,13641.239,0.992330
spillover,13650.587,0.992324
spillover,13659.277,0.992324
spillover,13666.839,0.992336
spillover,13673.011,0.992330
spillover,13678.347,0.992331
spillover,13682.577,0.992347
spillover,13686.809,0.992332
spillover,13695.334,0.992337
spillover,13699.846,0.992337
spillover,13707.879,0.992309
spillover,13712.545,0.992323
spillover,13720.708,0.992332
spillover,13728.716,0.992332
spillover,13735.587,0.992356
spillover,13748.600,0.992377
spillover,13755.689,0.992377
spillover,13769.054,0.992382
spillover,13773.246,0.992389
spillover,13779.916,0.992389
spillover,13789.315,0.992409
spillover,13793.336,0.992377
spillover,13808.486,0.992359
spillover,13814.937,0.992342
spillover,13823.050,0.992324
spillover,13827.987,0.992321
spillover,13835.999,0.992295
spillover,13846.167,0.992289
spillover,13854.361,0.992295
spillover,13856.102,0.992330
spillover,13863.495,0.992326
spillover,13871.966,0.992316
spillover,13878.629,0.992326
spillover,13885.053,0.992326
spillover,13891.018,0.992331
spillover,13897.823,0.992347
spillover,13903.831,0.992332
spillover,13911.662,0.992337
spillover,13920.062,0.992311
spillover,13925.979,0.992311
spillover,13929.878,0.992323
spillover,13938.535,0.992332
spillover,13948.261,0.992342
spillover,13957.462,0.992358
spillover,13966.718,0.992377
spillover,13977.036,0.992377
spillover,13979.814,0.992363
spillover,13986.749,0.992365
spillover,13990.041,0.992371
spillover,13997.678,0.992373
spillover,14005.401,0.992384
spillover,14009.892,0.992363
spillover,14016.182,0.992361
spillover,14024.914,0.992337
spillover,14034.885,0.992323
spillover,14041.445,0.992321
spillover,14049.740,0.992316
spillover,14056.361,0.992300
spillover,14064.587,0.992295
spillover,14067.252,0.992311
spillover,14073.374,0.992326
spillover,14082.098,0.992316
spillover,14087.289,0.992326
spillover,14092.032,0.992318
spillover,14100.963,0.992328
spillover,14106.777,0.992337
spillover,14109.339,0.992325
spillover,14117.410,0.992337
spillover,14122.732,0.992338
spillover,14132.112,0.992309
spillover,14135.364,0.992323
spillover,14144.962,0.992332
spillover,14155.141,0.992342
spillover,14164.950,0.992358
spillover,14175.150,0.992377
spillover,14183.336,0.992382
spillover,14186.387,0.992365
spillover,14195.503,0.992355
spillover,14198.445,0.992371
spillover,14205.895,0.992377
spillover,14213.888,0.992384
spillover,14216.419,0.992363
spillover,14226.231,0.992347
spillover,14237.672,0.992331
spillover,14244.082,0.992316
spillover,14247.780,0.992321
spillover,14254.655,0.992314
spillover,14264.062,0.992300
spillover,14272.255,0.992295
spillover,14275.513,0.992311
spillover,14282.590,0.992326
spillover,14290.994,0.992316
spillover,14297.032,0.992318
spillover,14301.849,0.992318
spillover,14309.118,0.992331
spillover,14315.359,0.992347
spillover,14318.736,0.992332
spillover,14327.962,0.992337
spillover,14333.704,0.992337
spillover,14342.623,0.992311
spillover,14347.417,0.992323
spillover,14353.440,0.992332
spillover,14360.216,0.992332
spillover,14368.512,0.992356
spillover,14381.419,0.992377
spillover,14388.072,0.992377
spillover,14391.245,0.992363
spillover,14401.901,0.992358
spillover,14404.552,0.992378
spillover,14410.791,0.992373
spillover,14419.797,0.992384
spillover,14424.669,0.992363
spillover,14438.141,0.992347
spillover,14446.608,0.992331
spillover,14454.061,0.992324
spillover,14458.217,0.992321
spillover,14463.498,0.992316
spillover,14471.610,0.992289
spillover,14478.972,0.992295
spillover,14481.767,0.992311
spillover,14489.910,0.992326
spillover,14499.451,0.992316
spillover,14505.708,0.992318
spillover,14513.072,0.992318
spillover,14518.118,0.992328
spillover,14523.833,0.992347
spillover,14526.815,0.992332
spillover,14536.652,0.992337
spillover,14542.487,0.992311
spillover,14548.224,0.992309
spillover,14551.397,0.992323
spillover,14559.342,0.992325
spillover,14567.576,0.992332
spillover,14581.005,0.992358
spillover,14591.359,0.992377
spillover,14597.683,0.992377
spillover,14602.168,0.992363
spillover,14609.479,0.992365
spillover,14612.437,0.992371
spillover,14620.002,0.992377
spillover,14629.610,0.992389
spillover,14634.380,0.992363
spillover,14647.072,0.992347
spillover,14655.099,0.992331
spillover,14662.502,0.992324
spillover,14665.677,0.992321
spillover,14671.909,0.992316
spillover,14679.807,0.992300
spillover,14687.692,0.992295
spillover,14692.959,0.992311
spillover,14700.873,0.992326
spillover,14707.253,0.992316
spillover,14714.399,0.992318
spillover,14721.792,0.992318
spillover,14728.654,0.992331
spillover,14733.986,0.992347
spillover,14737.563,0.992332
spillover,14745.547,0.992337
spillover,14752.723,0.992337
spillover,14761.508,0.992311
spillover,14764.802,0.992323
spillover,14773.125,0.992332
spillover,14781.363,0.992332
spillover,14791.894,0.992358
spillover,14799.405,0.992377
spillover,14804.880,0.992378
spillover,14809.043,0.992363
spillover,14816.124,0.992358
spillover,14819.148,0.992370
spillover,14826.549,0.992373
spillover,14837.710,0.992384
