series,t_seconds,value
primary,31217.907,0.992483
primary,31229.067,0.992436
primary,31245.167,0.992436
primary,31299.378,0.992248
primary,31312.911,0.992295
primary,31323.432,0.992295
primary,31377.125,0.992342
primary,31385.485,0.992365
primary,31387.956,0.992365
primary,31438.160,0.992365
primary,31450.523,0.992412
primary,31460.517,0.992412
primary,31518.399,0.992436
primary,31525.784,0.992295
primary,31540.116,0.992295
primary,31615.593,0.992342
primary,31620.395,0.992459
primary,31629.075,0.992459
primary,31684.923,0.992201
primary,31694.374,0.992295
primary,31699.780,0.992295
primary,31750.581,0.992389
primary,31759.774,0.992389
primary,31765.098,0.992389
primary,31808.450,0.992389
primary,31866.269,0.992342
primary,31869.855,0.992459
primary,31879.684,0.992459
primary,31924.327,0.992459
primary,31973.789,0.992342
primary,31983.514,0.992412
primary,31993.175,0.992412
primary,32040.837,0.992459
primary,32045.572,0.992295
primary,32055.402,0.992295
primary,32113.974,0.992342
primary,32119.289,0.992459
primary,32125.810,0.992459
primary,32173.059,0.992373
primary,32187.737,0.992295
primary,32195.076,0.992295
primary,32255.682,0.992389
primary,32267.604,0.992389
primary,32273.003,0.992389
primary,32338.231,0.992342
primary,32349.425,0.992295
primary,32358.302,0.992295
primary,32402.378,0.992272
primary,32439.812,0.992295
primary,32481.743,0.992389
primary,32488.203,0.992365
primary,32498.589,0.992365
primary,32551.736,0.992389
primary,32558.015,0.992318
primary,32564.809,0.992318
primary,32615.358,0.992248
primary,32627.487,0.992248
primary,32632.717,0.992248
primary,32680.337,0.992248
primary,32688.424,0.992295
primary,32695.751,0.992295
primary,32735.544,0.992295
primary,32790.263,0.992389
primary,32794.201,0.992318
primary,32803.264,0.992318
primary,32869.693,0.992248
primary,32877.898,0.992248
primary,32884.635,0.992248
primary,32942.699,0.992248
primary,32950.994,0.992295
primary,32960.560,0.992295
primary,33003.165,0.992318
primary,33007.807,0.992318
primary,33057.349,0.992272
primary,33066.085,0.992272
primary,33070.294,0.992272
primary,33134.189,0.992248
primary,33139.817,0.992272
primary,33148.588,0.992272
primary,33197.370,0.992318
primary,33205.712,0.992295
primary,33214.201,0.992295
primary,33259.936,0.992342
primary,33270.790,0.992389
primary,33279.495,0.992389
primary,33324.177,0.992412
primary,33332.596,0.992436
primary,33341.550,0.992436
primary,33390.280,0.992318
primary,33398.587,0.992295
primary,33406.333,0.992295
primary,33449.070,0.992311
primary,33457.579,0.992342
primary,33498.223,0.992342
primary,33507.336,0.992342
primary,33549.729,0.992412
primary,33558.229,0.992483
primary,33615.790,0.992295
primary,33623.154,0.992272
primary,33629.895,0.992272
primary,33684.182,0.992248
primary,33693.807,0.992295
primary,33701.426,0.992295
primary,33737.174,0.992295
primary,33796.208,0.992295
primary,33800.135,0.992389
primary,33807.497,0.992389
primary,33848.403,0.992389
primary,33898.135,0.992248
primary,33905.469,0.992295
primary,33913.422,0.992295
primary,33953.130,0.992295
primary,34002.011,0.992389
primary,34007.921,0.992389
primary,34095.119,0.992342
primary,34104.847,0.992295
primary,34113.853,0.992295
primary,34154.611,0.992295
primary,34168.696,0.992272
primary,34176.216,0.992272
primary,34215.615,0.992295
primary,34226.828,0.992295
primary,34293.875,0.992389
primary,34299.813,0.992318
primary,34308.467,0.992318
primary,34359.719,0.992248
primary,34371.290,0.992248
primary,34377.062,0.992248
primary,34428.172,0.992248
primary,34435.393,0.992295
primary,34442.561,0.992295
primary,34484.239,0.992295
primary,34534.311,0.992389
primary,34539.122,0.992318
primary,34547.054,0.992318
primary,34595.138,0.992248
primary,34605.812,0.992248
primary,34610.842,0.992248
primary,34666.425,0.992248
primary,34673.844,0.992295
primary,34683.804,0.992295
primary,34729.692,0.992318
primary,34734.827,0.992365
primary,34743.415,0.992365
primary,34794.323,0.992365
primary,34799.773,0.992389
primary,34807.511,0.992389
primary,34866.131,0.992295
primary,34875.407,0.992272
primary,34883.597,0.992272
primary,34933.572,0.992248
primary,34942.482,0.992295
primary,34952.203,0.992295
primary,35000.528,0.992342
primary,35014.651,0.992342
primary,35025.046,0.992342
primary,35077.917,0.992389
primary,35094.834,0.992412
primary,35098.743,0.992412
primary,35153.193,0.992389
primary,35161.411,0.992342
primary,35164.689,0.992342
primary,35217.120,0.992365
primary,35222.177,0.992295
primary,35233.343,0.992295
primary,35286.510,0.992483
primary,35301.482,0.992436
primary,35308.965,0.992436
primary,35356.998,0.992272
primary,35369.448,0.992248
primary,35377.851,0.992248
primary,35426.732,0.992459
primary,35435.303,0.992436
primary,35447.623,0.992436
primary,35490.591,0.496171
primary,35498.619,0.496183
primary,35506.500,0.496183
primary,35561.391,0.992389
primary,35566.305,0.992318
primary,35640.649,0.992295
primary,35644.505,0.992295
primary,35701.371,0.992248
primary,35711.820,0.992272
primary,35720.224,0.992272
primary,35767.817,0.992318
primary,35775.842,0.992342
primary,35836.438,0.992295
primary,35841.152,0.992365
primary,35851.467,0.992365
primary,35908.528,0.992295
primary,35913.488,0.992389
primary,35926.128,0.992389
primary,35981.211,0.992295
primary,35991.654,0.992272
primary,35999.282,0.992272
primary,36050.661,0.992248
primary,36059.176,0.992295
primary,36065.916,0.992295
primary,36111.180,0.992342
primary,36121.304,0.992342
primary,36133.646,0.992342
primary,36187.585,0.992389
primary,36202.196,0.992412
primary,36206.821,0.992412
primary,36260.116,0.992389
primary,36269.798,0.992342
primary,36273.075,0.992342
primary,36324.479,0.992365
primary,36328.692,0.992365
primary,36380.112,0.992365
primary,36393.710,0.992412
primary,36404.783,0.992412
primary,36465.396,0.992436
primary,36472.195,0.992295
primary,36480.733,0.992295
primary,36530.715,0.992248
primary,36535.005,0.992459
primary,36543.617,0.992459
primary,36589.618,0.992373
primary,36601.577,0.992295
primary,36613.186,0.992295
primary,36676.295,0.992389
primary,36683.840,0.992389
primary,36687.899,0.992389
primary,36739.462,0.992365
primary,36751.687,0.992295
primary,36762.960,0.992295
primary,36809.337,0.992272
primary,36819.312,0.992272
primary,36829.827,0.992272
spillover,0.000,0.992248
spillover,44.377,0.992295
spillover,52.289,0.992311
spillover,55.398,0.992377
spillover,62.157,0.992389
spillover,71.308,0.992361
spillover,1232.868,0.992342
spillover,1279.944,0.992412
spillover,1290.544,0.992404
spillover,1296.692,0.992420
spillover,1300.680,0.992377
spillover,1309.642,0.992361
spillover,2820.086,0.992436
spillover,2879.213,0.992389
spillover,2888.192,0.992342
spillover,2900.378,0.992389
spillover,2911.936,0.992389
spillover,2919.015,0.992389
spillover,3275.522,0.992295
spillover,3319.911,0.992272
spillover,3326.156,0.992295
spillover,3332.200,0.992283
spillover,3339.162,0.992295
spillover,3345.515,0.992314
spillover,4808.689,0.992248
spillover,4851.202,0.992295
spillover,4866.918,0.992311
spillover,4873.472,0.992420
spillover,4881.616,0.992389
spillover,4891.753,0.992361
spillover,7208.758,0.992154
spillover,7266.327,0.992248
spillover,7274.188,0.992295
spillover,7282.034,0.992279
spillover,7288.497,0.992283
spillover,7296.897,0.992276
spillover,8528.899,0.992436
spillover,8588.086,0.992389
spillover,8596.484,0.992342
spillover,8608.668,0.992389
spillover,8618.902,0.992389
spillover,8627.510,0.992389
spillover,10059.269,0.992201
spillover,10117.022,0.992295
spillover,10123.548,0.992365
spillover,10130.954,0.992342
spillover,10134.701,0.992365
spillover,10142.212,0.992361
spillover,11325.650,0.992248
spillover,11368.659,0.992248
spillover,11374.175,0.992264
spillover,11382.863,0.992260
spillover,11389.957,0.992283
spillover,11397.023,0.992295
spillover,12406.473,0.992342
spillover,12476.011,0.992389
spillover,12479.289,0.992295
spillover,12487.991,0.992326
spillover,12493.932,0.992330
spillover,12499.768,0.992323
spillover,15136.215,0.992436
spillover,15193.059,0.992389
spillover,15199.308,0.992342
spillover,15205.462,0.992389
spillover,15212.051,0.992389
spillover,15218.708,0.992389
spillover,20394.406,0.992436
spillover,20445.205,0.992389
spillover,20456.102,0.992342
spillover,20463.741,0.992389
spillover,20472.423,0.992389
spillover,20479.682,0.992389
spillover,22615.899,0.992576
spillover,22663.796,0.992436
spillover,22672.925,0.992373
spillover,22679.704,0.992295
spillover,22684.906,0.992283
spillover,22691.356,0.992295
spillover,24755.642,0.000000
spillover,24765.718,0.496136
spillover,24768.547,0.330781
spillover,24776.021,0.496177
spillover,24787.376,0.595422
spillover,24791.972,0.661556
spillover,24799.407,0.708811
spillover,24810.918,0.744243
spillover,24821.214,0.868284
spillover,24825.690,0.882063
spillover,24833.673,0.992295
spillover,24844.196,0.992289
spillover,24862.778,0.992279
spillover,24877.399,0.992279
spillover,24886.395,0.992295
spillover,24893.367,0.992287
spillover,24899.209,0.992303
spillover,24904.808,0.992311
spillover,24907.299,0.992295
spillover,24920.430,0.992307
spillover,24928.906,0.992313
spillover,24937.814,0.992318
spillover,24942.012,0.992331
spillover,24949.493,0.992331
spillover,24980.530,0.992361
spillover,24992.394,0.992370
spillover,24995.686,0.992350
spillover,25003.119,0.992332
spillover,25006.422,0.992358
spillover,25017.373,0.992365
spillover,25042.672,0.992358
spillover,25054.858,0.992334
spillover,25064.536,0.992342
spillover,25069.312,0.992304
spillover,25075.742,0.992295
spillover,25083.939,0.992287
spillover,25106.762,0.992279
spillover,25118.551,0.992279
spillover,25126.700,0.992295
spillover,25134.325,0.992287
spillover,25140.195,0.992303
spillover,25147.624,0.992311
spillover,25150.532,0.992295
spillover,25162.386,0.992307
spillover,25168.863,0.992313
spillover,25175.922,0.992311
spillover,25179.622,0.992331
spillover,25187.456,0.992331
spillover,25218.678,0.992365
spillover,25228.513,0.992365
spillover,25232.478,0.992350
spillover,25240.393,0.992332
spillover,25243.731,0.992358
spillover,25253.357,0.992365
spillover,25282.086,0.992358
spillover,25293.109,0.992351
spillover,25301.951,0.992342
spillover,25308.722,0.992304
spillover,25318.080,0.992276
spillover,25327.141,0.992287
spillover,25347.661,0.992279
spillover,25360.502,0.992279
spillover,25368.404,0.992295
spillover,25374.476,0.992287
spillover,25382.055,0.992303
spillover,25388.755,0.992311
spillover,25392.290,0.992295
spillover,25402.695,0.992307
spillover,25408.942,0.992313
spillover,25416.127,0.992311
spillover,25419.300,0.992323
spillover,25425.611,0.992332
spillover,25455.982,0.992365
spillover,25467.120,0.992365
spillover,25472.136,0.992350
spillover,25481.454,0.992332
spillover,25484.453,0.992358
spillover,25494.541,0.992365
spillover,25520.713,0.992358
spillover,25531.897,0.992334
spillover,25543.812,0.992342
spillover,25550.513,0.992304
spillover,25558.152,0.992276
spillover,25567.231,0.992287
spillover,25587.032,0.992279
spillover,25600.140,0.992279
spillover,25610.072,0.992295
spillover,25616.626,0.992287
spillover,25623.486,0.992303
spillover,25630.013,0.992311
spillover,25633.467,0.992295
spillover,25645.231,0.992307
spillover,25652.722,0.992313
spillover,25660.044,0.992311
spillover,25663.933,0.992331
spillover,25671.149,0.992331
spillover,25699.562,0.992365
spillover,25710.323,0.992365
spillover,25713.916,0.992350
spillover,25724.544,0.992332
spillover,25728.928,0.992358
spillover,25739.711,0.992365
spillover,25773.486,0.992351
spillover,25784.077,0.992351
spillover,25795.102,0.992307
spillover,25800.129,0.992283
spillover,25808.579,0.992276
spillover,25817.638,0.992287
spillover,25840.366,0.992279
spillover,25853.515,0.992279
spillover,25862.080,0.992295
spillover,25870.468,0.992295
spillover,25882.558,0.992295
spillover,25889.419,0.992311
spillover,25909.641,0.992318
spillover,25920.563,0.992326
spillover,25924.824,0.992342
spillover,25934.648,0.992358
spillover,25945.775,0.992358
spillover,25957.518,0.992373
spillover,25981.479,0.992370
spillover,25993.837,0.992342
spillover,25997.250,0.992370
spillover,26006.259,0.992379
spillover,26022.026,0.992370
spillover,26026.022,0.992334
spillover,26054.899,0.992342
spillover,26064.217,0.992304
spillover,26074.766,0.992276
spillover,26084.185,0.992257
spillover,26093.198,0.992295
spillover,26096.268,0.992342
spillover,26124.019,0.992358
spillover,26133.748,0.992350
spillover,26142.814,0.992365
spillover,26149.927,0.992373
spillover,26153.305,0.992350
spillover,26163.956,0.992318
spillover,26182.227,0.992335
spillover,26195.831,0.992350
spillover,26206.407,0.992350
spillover,26218.153,0.992398
spillover,26231.426,0.992398
spillover,26242.186,0.992397
spillover,26259.393,0.992417
spillover,26270.860,0.992426
spillover,26287.909,0.992417
spillover,26292.471,0.992370
spillover,26299.328,0.992365
spillover,26309.204,0.992342
spillover,26337.160,0.992286
spillover,26345.595,0.992295
spillover,26355.034,0.992304
spillover,26358.131,0.992350
spillover,26367.334,0.992342
spillover,26377.256,0.992342
spillover,26400.370,0.992358
spillover,26410.331,0.992365
spillover,26414.078,0.992342
spillover,26423.632,0.992311
spillover,26431.639,0.992318
spillover,26439.515,0.992326
spillover,26462.112,0.992326
spillover,26475.253,0.992370
spillover,26487.150,0.992370
spillover,26494.299,0.992379
spillover,26497.475,0.992358
spillover,26504.429,0.992358
spillover,26530.421,0.992373
spillover,26537.717,0.992318
spillover,26548.162,0.992311
spillover,26556.717,0.992287
spillover,26565.570,0.992286
spillover,26571.555,0.992287
spillover,26598.440,0.992295
spillover,26604.839,0.992342
spillover,26614.211,0.992334
spillover,26627.314,0.992351
spillover,26634.076,0.992361
spillover,26641.140,0.992342
spillover,26661.723,0.992318
spillover,26671.840,0.992287
spillover,26678.345,0.992295
spillover,26686.820,0.992295
spillover,26691.881,0.992322
spillover,26701.661,0.992334
spillover,26734.403,0.992361
spillover,26744.997,0.992370
spillover,26750.020,0.992361
spillover,26757.637,0.992332
spillover,26761.462,0.992358
spillover,26769.718,0.992365
spillover,26795.356,0.992358
spillover,26808.258,0.992334
spillover,26818.020,0.992342
spillover,26825.525,0.992304
spillover,26835.202,0.992276
spillover,26846.259,0.992287
spillover,26867.139,0.992279
spillover,26899.659,0.992295
spillover,26905.232,0.992307
spillover,26911.845,0.992283
spillover,26918.646,0.992295
spillover,26925.248,0.992311
spillover,26948.277,0.992318
spillover,26958.924,0.992315
spillover,26962.166,0.992342
spillover,26970.481,0.992342
spillover,26980.748,0.992358
spillover,26988.348,0.992373
spillover,27016.131,0.992358
spillover,27026.268,0.992342
spillover,27030.667,0.992370
spillover,27040.454,0.992373
spillover,27053.317,0.992370
spillover,27057.115,0.992334
spillover,27083.691,0.992334
spillover,27093.216,0.992304
spillover,27105.014,0.992276
spillover,27114.668,0.992257
spillover,27124.720,0.992295
spillover,27128.149,0.992342
spillover,27154.063,0.992370
spillover,27163.757,0.992350
spillover,27170.978,0.992365
spillover,27177.700,0.992373
spillover,27181.112,0.992349
spillover,27191.156,0.992318
spillover,27211.481,0.992335
spillover,27224.211,0.992350
spillover,27234.228,0.992350
spillover,27244.176,0.992398
spillover,27260.402,0.992398
spillover,27267.119,0.992397
spillover,27286.157,0.992417
spillover,27390.610,0.992389
spillover,27404.518,0.992412
spillover,27409.449,0.992326
spillover,27418.692,0.992330
spillover,27431.455,0.992314
spillover,27462.291,0.992286
spillover,27473.861,0.992295
spillover,27481.233,0.992295
spillover,27485.157,0.992351
spillover,27492.088,0.992361
spillover,27503.615,0.992342
spillover,27527.518,0.992358
spillover,27537.348,0.992365
spillover,27540.633,0.992342
spillover,27550.046,0.992311
spillover,27558.648,0.992318
spillover,27566.242,0.992326
spillover,27592.424,0.992326
spillover,27606.571,0.992370
spillover,27618.026,0.992370
spillover,27629.122,0.992401
spillover,27633.302,0.992370
spillover,27643.976,0.992358
spillover,27669.548,0.992342
spillover,27681.203,0.992351
spillover,27686.956,0.992318
spillover,27696.857,0.992323
spillover,27708.585,0.992314
spillover,27717.778,0.992303
spillover,27747.784,0.992295
spillover,27758.032,0.992295
spillover,27760.282,0.992351
spillover,27770.104,0.992361
spillover,27781.983,0.992361
spillover,27788.801,0.992358
spillover,27817.822,0.992365
spillover,27824.402,0.992295
spillover,27835.471,0.992314
spillover,27842.313,0.992332
spillover,27849.802,0.992323
spillover,27854.279,0.992342
spillover,27887.557,0.992389
spillover,27901.388,0.992389
spillover,27910.184,0.992424
spillover,27914.793,0.992377
spillover,27921.964,0.992361
spillover,27927.358,0.992381
spillover,27961.490,0.992314
spillover,27973.816,0.992304
spillover,27985.351,0.992307
spillover,27993.624,0.992248
spillover,28001.159,0.992257
spillover,28009.635,0.992256
spillover,28031.838,0.992326
spillover,28041.671,0.992318
spillover,28050.628,0.992318
spillover,28060.100,0.992334
spillover,28071.078,0.992342
spillover,28078.534,0.992342
spillover,28112.632,0.992330
spillover,28121.981,0.992330
spillover,28132.806,0.992342
spillover,28136.903,0.992361
spillover,28144.214,0.992361
spillover,28157.608,0.992358
spillover,28186.976,0.992361
spillover,28193.657,0.992351
spillover,28202.267,0.992323
spillover,28204.992,0.992351
spillover,28212.240,0.992358
spillover,28220.714,0.992373
spillover,28236.743,0.992369
spillover,28248.105,0.992349
spillover,28258.277,0.992349
spillover,28264.186,0.992349
spillover,28272.071,0.992315
spillover,28281.133,0.992287
spillover,28300.231,0.992279
spillover,28310.573,0.992279
spillover,28317.687,0.992288
spillover,28324.602,0.992287
spillover,28331.859,0.992295
spillover,28337.408,0.992315
spillover,28339.657,0.992301
spillover,28354.913,0.992307
spillover,28359.347,0.992311
spillover,28368.836,0.992311
spillover,28373.447,0.992331
spillover,28380.307,0.992331
spillover,28412.189,0.992365
spillover,28425.261,0.992370
spillover,28429.430,0.992361
spillover,28440.211,0.992332
spillover,28444.716,0.992361
spillover,28451.784,0.992365
spillover,28502.825,0.992404
spillover,28514.339,0.992295
spillover,28523.494,0.992279
spillover,28527.969,0.992283
spillover,28535.956,0.992276
spillover,28545.672,0.992287
spillover,28565.344,0.992279
spillover,28580.593,0.992279
spillover,28588.283,0.992295
spillover,28593.505,0.992287
spillover,28600.571,0.992303
spillover,28608.864,0.992311
spillover,28612.261,0.992295
spillover,28626.526,0.992308
spillover,28631.611,0.992313
spillover,28642.186,0.992318
spillover,28648.951,0.992330
spillover,28659.776,0.992342
spillover,28694.726,0.992365
spillover,28707.283,0.992389
spillover,28711.264,0.992342
spillover,28717.566,0.992332
spillover,28722.032,0.992361
spillover,28732.305,0.992365
spillover,28763.180,0.992358
spillover,28778.195,0.992365
spillover,28788.579,0.992307
spillover,28793.391,0.992283
spillover,28804.290,0.992276
spillover,28813.563,0.992287
spillover,28843.122,0.992286
spillover,28859.132,0.992283
spillover,28868.137,0.744230
spillover,28876.641,0.744212
spillover,28884.324,0.793836
spillover,28892.725,0.826926
spillover,28914.181,0.826932
spillover,28925.692,0.826939
spillover,28933.825,0.992342
spillover,28944.471,0.992361
spillover,28957.412,0.992351
spillover,28967.793,0.992373
spillover,28999.111,0.992354
spillover,29013.450,0.992342
spillover,29017.237,0.992370
spillover,29026.046,0.992379
spillover,29040.057,0.992370
spillover,29045.941,0.992334
spillover,29080.529,0.992307
spillover,29088.688,0.992283
spillover,29101.008,0.992236
spillover,29117.077,0.992283
spillover,29127.318,0.992295
spillover,29130.186,0.992342
spillover,29157.611,0.992370
spillover,29170.566,0.992370
spillover,29181.567,0.992370
spillover,29191.624,0.992330
spillover,29194.184,0.992304
spillover,29203.873,0.992318
spillover,29227.874,0.992334
spillover,29240.520,0.992350
spillover,29248.527,0.992350
spillover,29256.341,0.992398
spillover,29267.494,0.992398
spillover,29276.207,0.992397
spillover,29291.396,0.992404
spillover,29302.642,0.992412
spillover,29311.267,0.992428
spillover,29316.962,0.992373
spillover,29324.320,0.992369
spillover,29331.504,0.992349
spillover,29357.514,0.992303
spillover,29370.212,0.992295
spillover,29378.739,0.992304
spillover,29382.121,0.992350
spillover,29391.193,0.992342
spillover,29399.087,0.992342
spillover,29421.613,0.992358
spillover,29433.186,0.992365
spillover,29436.156,0.992342
spillover,29444.574,0.992311
spillover,29453.667,0.992318
spillover,29466.810,0.992326
spillover,29493.399,0.992314
spillover,29516.463,0.992373
spillover,29531.264,0.992404
spillover,29538.351,0.992401
spillover,29541.629,0.992370
spillover,29551.459,0.992358
spillover,29583.057,0.992351
spillover,29591.054,0.992318
spillover,29603.985,0.992307
spillover,29612.593,0.992295
spillover,29620.861,0.992286
spillover,29626.315,0.992287
spillover,29661.321,0.992295
spillover,29668.708,0.992342
spillover,29678.857,0.992351
spillover,29690.621,0.992365
spillover,29698.710,0.992361
spillover,29708.387,0.992342
spillover,29725.846,0.992318
spillover,29741.729,0.992286
spillover,29746.055,0.992295
spillover,29752.368,0.992303
spillover,29756.668,0.992322
spillover,29764.129,0.992322
spillover,29798.407,0.992365
spillover,29809.951,0.992370
spillover,29816.267,0.992361
spillover,29828.298,0.992330
spillover,29832.035,0.992361
spillover,29844.223,0.992365
spillover,29878.005,0.992377
spillover,29889.379,0.992365
spillover,29902.880,0.992307
spillover,29910.098,0.992283
spillover,29920.918,0.992276
spillover,29940.608,0.992276
spillover,29966.964,0.992295
spillover,29987.276,0.992295
spillover,29995.331,0.992307
spillover,30003.146,0.992283
spillover,30012.771,0.992295
spillover,30019.764,0.992311
spillover,30037.670,0.992318
spillover,30047.928,0.992326
spillover,30051.739,0.992342
spillover,30058.742,0.992342
spillover,30066.531,0.992355
spillover,30076.989,0.992375
spillover,30102.988,0.992358
spillover,30114.251,0.992342
spillover,30118.222,0.992365
spillover,30125.189,0.992373
spillover,30135.305,0.992389
spillover,30139.437,0.992334
spillover,30146.339,0.992335
spillover,30156.234,0.992324
spillover,30168.460,0.992324
spillover,30173.540,0.992321
spillover,30183.778,0.992295
spillover,30192.382,0.992289
spillover,30217.573,0.992286
spillover,30234.027,0.992283
spillover,30240.305,0.992295
spillover,30247.086,0.992295
spillover,30253.497,0.992295
spillover,30260.274,0.992311
spillover,30262.217,0.992295
spillover,30276.146,0.992307
spillover,30281.565,0.992313
spillover,30290.862,0.992311
spillover,30294.680,0.992331
spillover,30302.769,0.992331
spillover,30331.065,0.992365
spillover,30339.735,0.992365
spillover,30344.170,0.992350
spillover,30353.149,0.992350
spillover,30356.735,0.992358
spillover,30364.411,0.992365
spillover,30393.292,0.992358
spillover,30406.452,0.992351
spillover,30415.036,0.992342
spillover,30422.028,0.992304
spillover,30430.518,0.992276
spillover,30442.034,0.992287
spillover,30463.700,0.992279
spillover,30475.053,0.992286
spillover,30480.844,0.992295
spillover,30488.045,0.992287
spillover,30497.535,0.992303
spillover,30507.344,0.992311
spillover,30532.966,0.992318
spillover,30544.477,0.992323
spillover,30549.297,0.992361
spillover,30559.076,0.992361
spillover,30570.750,0.992351
spillover,30580.991,0.992373
spillover,30610.893,0.992354
spillover,30623.429,0.992342
spillover,30627.333,0.992370
spillover,30637.003,0.992379
spillover,30652.672,0.992370
spillover,30657.998,0.992334
spillover,30696.191,0.992307
spillover,30704.316,0.992283
spillover,30712.554,0.992276
spillover,30721.291,0.992283
spillover,30731.109,0.992295
spillover,30734.260,0.992342
spillover,30777.702,0.992377
spillover,30787.882,0.992377
spillover,30795.758,0.992279
spillover,30801.763,0.992295
spillover,30808.323,0.992314
spillover,30811.390,0.992295
spillover,30836.479,0.992295
spillover,30843.030,0.992322
spillover,30853.095,0.992322
spillover,30862.798,0.992334
spillover,30870.843,0.992350
spillover,30881.142,0.992381
spillover,30902.699,0.992381
spillover,30908.878,0.992389
spillover,30919.217,0.992397
spillover,30929.330,0.992412
spillover,30935.094,0.992358
spillover,30945.586,0.992350
spillover,30970.607,0.992323
spillover,30981.611,0.992295
spillover,30989.220,0.992303
spillover,30997.144,0.992314
spillover,31000.627,0.992358
spillover,31007.371,0.992350
spillover,31033.641,0.992342
spillover,31041.790,0.992358
spillover,31048.214,0.992362
spillover,31051.208,0.992342
spillover,31057.662,0.992349
spillover,31066.010,0.992315
spillover,31073.434,0.992315
spillover,31080.499,0.992330
spillover,31087.208,0.992331
spillover,31098.161,0.992342
spillover,31107.942,0.992358
spillover,31119.444,0.992375
spillover,31141.154,0.992370
spillover,31148.491,0.992398
spillover,31173.658,0.992389
spillover,31183.293,0.992401
spillover,31187.493,0.992351
spillover,31196.882,0.992350
spillover,31222.525,0.992323
spillover,31234.773,0.992295
spillover,31244.537,0.992276
spillover,31256.422,0.992314
spillover,31260.114,0.992361
spillover,31270.182,0.992350
spillover,31298.449,0.992361
spillover,31308.230,0.992361
spillover,31314.253,0.992365
spillover,31316.839,0.992342
spillover,31324.715,0.992311
spillover,31332.235,0.992318
spillover,31345.697,0.992335
spillover,31354.420,0.992336
spillover,31365.317,0.992348
spillover,31375.141,0.992362
spillover,31384.219,0.992389
spillover,31390.603,0.992389
spillover,31408.183,0.992404
spillover,31433.167,0.992426
spillover,31443.336,0.992417
spillover,31446.989,0.992370
spillover,31457.132,0.992361
spillover,31464.296,0.992342
spillover,31486.477,0.992303
spillover,31500.690,0.992295
spillover,31508.770,0.992304
spillover,31512.012,0.992350
spillover,31518.769,0.992342
spillover,31527.477,0.992342
spillover,31552.091,0.992358
spillover,31564.980,0.992365
spillover,31567.413,0.992342
spillover,31577.651,0.992311
spillover,31586.151,0.992318
spillover,31595.066,0.992326
spillover,31617.384,0.992326
spillover,31629.914,0.992370
spillover,31640.612,0.992370
spillover,31648.407,0.992379
spillover,31651.054,0.992358
spillover,31658.568,0.992358
spillover,31679.440,0.992373
spillover,31685.794,0.992342
spillover,31694.903,0.992322
spillover,31704.527,0.992302
spillover,31712.216,0.992287
spillover,31718.543,0.992288
spillover,31744.223,0.992272
spillover,31750.028,0.992342
spillover,31756.751,0.992334
spillover,31767.812,0.992334
spillover,31773.033,0.992350
spillover,31780.917,0.992342
spillover,31795.469,0.992349
spillover,31799.964,0.992330
spillover,31809.437,0.992336
spillover,31814.827,0.992307
spillover,31825.070,0.992307
spillover,31828.740,0.992330
spillover,31845.226,0.992342
spillover,31856.900,0.992355
spillover,31865.604,0.992382
spillover,31872.655,0.992382
spillover,31875.412,0.992369
spillover,31883.014,0.992359
spillover,31896.118,0.992362
spillover,31910.763,0.992375
spillover,31915.517,0.992348
spillover,31924.399,0.992330
spillover,31934.517,0.992302
spillover,31945.743,0.992303
spillover,31967.785,0.992295
spillover,31981.430,0.992304
spillover,31987.064,0.992351
spillover,31998.713,0.992361
spillover,32005.684,0.992342
spillover,32014.785,0.992358
spillover,32039.316,0.992365
spillover,32045.315,0.992342
spillover,32051.070,0.992311
spillover,32058.321,0.992315
spillover,32064.666,0.992315
spillover,32068.355,0.992342
spillover,32075.064,0.992342
spillover,32089.192,0.992342
spillover,32100.263,0.992354
spillover,32109.408,0.992377
spillover,32116.792,0.992377
spillover,32120.989,0.992365
spillover,32145.387,0.992373
spillover,32155.619,0.992389
spillover,32159.422,0.992355
spillover,32166.251,0.992335
spillover,32173.833,0.992315
spillover,32182.123,0.992303
spillover,32186.293,0.992302
spillover,32202.809,0.992295
spillover,32210.499,0.992289
spillover,32217.348,0.992277
spillover,32219.826,0.992330
spillover,32229.363,0.992324
spillover,32251.312,0.992342
spillover,32260.612,0.992342
spillover,32265.855,0.992362
spillover,32269.715,0.992342
spillover,32277.356,0.992349
spillover,32283.533,0.992315
spillover,32291.020,0.992315
spillover,32296.602,0.992330
spillover,32306.905,0.992331
spillover,32314.747,0.992342
spillover,32325.011,0.992358
spillover,32334.484,0.992377
spillover,32345.811,0.992362
spillover,32396.142,0.992272
spillover,32399.652,0.992342
spillover,32406.642,0.992389
spillover,32418.959,0.992401
spillover,32424.096,0.992351
spillover,32451.743,0.992334
spillover,32458.602,0.992334
spillover,32464.830,0.992295
spillover,32476.117,0.992287
spillover,32483.489,0.992272
spillover,32486.315,0.992342
spillover,32514.106,0.992358
spillover,32524.651,0.992350
spillover,32533.456,0.992365
spillover,32538.882,0.992373
spillover,32541.662,0.992349
spillover,32548.660,0.992318
spillover,32564.718,0.992315
spillover,32571.019,0.992330
spillover,32579.840,0.868289
spillover,32597.461,0.850579
spillover,32609.159,0.793904
spillover,32624.220,0.826984
spillover,32646.357,0.992377
spillover,32653.217,0.992398
spillover,32661.916,0.992408
spillover,32674.741,0.992398
spillover,32678.465,0.992358
spillover,32688.460,0.992350
